Pose Estimation Results
Timestamp,2025-08-13 22:24:13
Global RMSE (pixels),13.953213
Global Mean Error (pixels),10.941944
Total Markers,318

Filename,Marker_ID,RMSE,Mean_Error,X_Position,Y_Position,Z_Position,Rotation_X,Rotation_Y,Rotation_Z
image_000044_20250813_194703_822.jpg,62,5.855220,5.773349,0.131305,-0.056620,1.057337,-178.902,15.549,2.414
image_000044_20250813_194703_822.jpg,40,4.966636,4.887235,-0.099242,-0.100726,0.769982,-16.917,-158.518,-60.408
image_000015_20250813_194634_335.jpg,124,3.842595,2.997029,-0.111239,0.131663,0.678510,-114.960,131.318,25.283
image_000015_20250813_194634_335.jpg,98,8.790277,8.579987,-0.199361,-0.040412,0.846833,-11.968,-166.196,-27.788
image_000015_20250813_194634_335.jpg,23,3.023732,3.009647,0.010503,0.075435,0.786063,-12.164,-179.076,1.072
image_000015_20250813_194634_335.jpg,40,14.469085,14.436181,-0.159143,-0.215144,1.269847,8.428,178.207,3.615
image_000015_20250813_194634_335.jpg,203,2.016600,1.999042,0.161311,0.111049,0.729141,-14.319,-175.290,4.575
image_000015_20250813_194634_335.jpg,62,4.005486,3.111354,0.126704,-0.050287,0.826798,164.173,-12.751,-30.753
image_000019_20250813_194638_371.jpg,124,6.968696,6.360967,-0.046457,0.129262,0.681501,-111.956,114.201,50.684
image_000019_20250813_194638_371.jpg,98,15.574062,15.525776,-0.170345,-0.053062,1.511222,2.618,-159.591,-1.193
image_000019_20250813_194638_371.jpg,23,24.886648,24.850510,0.409437,0.523811,4.247470,-0.327,-155.009,-31.709
image_000019_20250813_194638_371.jpg,203,17.108881,16.973166,0.502919,0.365913,1.824651,-2.848,-171.522,-27.760
image_000019_20250813_194638_371.jpg,40,18.595230,18.504444,-0.019126,-0.313400,2.565017,2.506,-171.837,-36.699
image_000019_20250813_194638_371.jpg,62,15.831843,15.643198,0.499981,0.016663,2.261425,179.057,-3.725,-4.355
image_000038_20250813_194657_718.jpg,203,3.036269,2.915753,0.188653,0.126821,0.690832,7.914,169.909,-9.466
image_000038_20250813_194657_718.jpg,124,7.228227,6.839300,-0.087246,0.127767,0.681813,-110.490,116.416,44.752
image_000038_20250813_194657_718.jpg,23,33.920498,33.916779,3.001779,5.795576,54.657305,-2.381,-162.780,-24.024
image_000038_20250813_194657_718.jpg,62,14.292003,14.161486,0.250995,-0.052159,1.151058,-163.585,4.022,-23.369
image_000038_20250813_194657_718.jpg,98,12.055272,12.007874,-0.201374,-0.053867,1.171508,6.675,174.700,28.388
image_000038_20250813_194657_718.jpg,40,21.106203,21.103418,-0.127793,-0.349841,2.194136,4.964,179.639,2.670
image_000037_20250813_194656_682.jpg,203,33.683609,33.629395,1.234587,0.849715,4.377918,0.293,167.896,32.816
image_000037_20250813_194656_682.jpg,62,34.249214,34.247345,4.154468,-0.810138,18.014704,-164.229,1.948,2.183
image_000037_20250813_194656_682.jpg,23,15.108005,15.101201,0.072133,0.134626,1.223108,3.357,164.655,-1.714
image_000037_20250813_194656_682.jpg,124,4.531454,3.625149,-0.085992,0.134926,0.724027,-107.211,112.543,-2.738
image_000037_20250813_194656_682.jpg,40,18.137178,18.106325,-0.079955,-0.281386,1.772778,-5.037,-179.902,-2.581
image_000037_20250813_194656_682.jpg,98,12.648532,12.616939,-0.201407,-0.058429,1.301516,4.989,157.095,25.886
image_000030_20250813_194649_510.jpg,124,2.107365,2.050055,-0.064175,0.121143,0.626897,-121.981,120.568,10.308
image_000030_20250813_194649_510.jpg,203,2.694152,2.688404,0.214453,0.142963,0.664173,4.786,171.388,-10.051
image_000030_20250813_194649_510.jpg,23,18.940149,18.905481,0.126870,0.145767,1.240192,4.150,-171.876,-41.762
image_000030_20250813_194649_510.jpg,98,13.239510,13.231602,-0.146553,-0.072415,1.062625,-4.337,179.017,1.419
image_000030_20250813_194649_510.jpg,40,12.224255,12.205883,-0.007096,-0.193130,1.101793,3.665,-179.777,-2.851
image_000030_20250813_194649_510.jpg,62,21.074944,20.978258,0.507787,-0.045948,1.861597,-163.486,-2.811,6.950
image_000039_20250813_194658_750.jpg,40,17.224457,17.222710,-0.107439,-0.254458,1.229968,5.952,178.815,4.111
image_000039_20250813_194658_750.jpg,98,16.793652,16.678539,-0.247799,-0.094495,1.197134,-4.866,-164.353,17.056
image_000039_20250813_194658_750.jpg,62,14.926974,14.866379,0.227176,-0.081936,1.092093,151.453,-7.299,-6.486
image_000039_20250813_194658_750.jpg,23,24.773142,24.773140,0.100903,0.213617,2.745663,-3.740,-179.214,0.806
image_000039_20250813_194658_750.jpg,124,5.847604,5.766593,-0.095434,0.105645,0.666661,103.184,-104.619,10.846
image_000039_20250813_194658_750.jpg,203,10.994488,10.827628,0.269708,0.160875,1.096791,-6.060,-172.274,28.042
image_000045_20250813_194704_854.jpg,124,3.060495,3.019264,-0.119901,0.112143,0.756034,113.361,-123.221,-17.894
image_000045_20250813_194704_854.jpg,98,10.155083,8.925564,-0.184242,-0.057014,0.869837,-9.360,-141.890,-29.279
image_000045_20250813_194704_854.jpg,23,6.505559,6.462060,0.004174,0.066119,0.981433,8.934,159.979,-5.696
image_000045_20250813_194704_854.jpg,203,1.431510,1.370721,0.156983,0.100069,0.799603,-11.490,-176.295,3.517
image_000045_20250813_194704_854.jpg,40,18.501947,18.488476,-0.255930,-0.384931,2.310599,6.532,178.580,3.351
image_000045_20250813_194704_854.jpg,62,9.395513,9.277832,0.171439,-0.084317,1.260009,-156.261,5.956,-1.392
image_000020_20250813_194639_371.jpg,124,3.622902,2.630639,-0.057192,0.127245,0.687949,-121.115,127.426,31.038
image_000020_20250813_194639_371.jpg,98,13.086180,13.042578,-0.144285,-0.064057,1.051419,-5.648,-163.948,-25.174
image_000020_20250813_194639_371.jpg,40,11.621559,11.589134,-0.021507,-0.192445,1.097651,-3.949,-161.275,-26.876
image_000020_20250813_194639_371.jpg,23,16.961208,16.954681,0.142657,0.151571,1.518742,-3.419,-161.514,-1.287
image_000020_20250813_194639_371.jpg,203,24.491821,24.484522,0.948755,0.561918,3.330995,-0.772,-158.466,-24.629
image_000020_20250813_194639_371.jpg,62,14.509985,14.476558,0.357188,-0.066327,1.497521,-173.914,5.605,32.141
image_000034_20250813_194653_615.jpg,124,8.501336,7.470525,-0.087213,0.103342,0.626863,122.874,-106.294,-59.095
image_000034_20250813_194653_615.jpg,98,17.383028,17.313272,-0.198582,-0.108803,1.313664,8.355,-150.785,-38.497
image_000034_20250813_194653_615.jpg,23,10.410076,10.340026,0.042468,0.122973,1.070867,10.322,-155.014,-22.602
image_000034_20250813_194653_615.jpg,40,6.721948,6.647992,-0.019011,-0.124088,0.769057,9.365,-143.766,6.159
image_000034_20250813_194653_615.jpg,203,18.952124,18.931036,0.486421,0.511597,2.362775,7.544,-156.024,5.037
image_000034_20250813_194653_615.jpg,62,19.684322,19.674337,0.477620,0.022440,2.560913,152.074,6.374,41.023
image_000007_20250813_194626_163.jpg,40,12.106260,12.040781,-0.118121,-0.149659,0.985980,-11.789,-177.060,20.703
image_000007_20250813_194626_163.jpg,98,12.287825,12.107981,-0.247741,-0.029160,1.105589,-11.973,-177.143,24.339
image_000007_20250813_194626_163.jpg,62,14.914089,14.844646,0.227062,-0.066264,1.300455,163.021,-9.560,-7.744
image_000007_20250813_194626_163.jpg,23,7.214379,7.060710,0.018885,0.096293,0.980835,11.017,161.854,-31.893
image_000007_20250813_194626_163.jpg,124,5.847931,4.405375,-0.115651,0.145025,0.810350,103.413,-112.116,-5.643
image_000007_20250813_194626_163.jpg,203,3.572528,2.932951,0.194339,0.129161,0.887984,-10.151,-170.136,32.385
image_000046_20250813_194705_890.jpg,124,7.464161,6.786525,-0.107166,0.102949,0.701098,109.864,-121.108,-57.179
image_000046_20250813_194705_890.jpg,98,9.552046,9.525051,-0.237554,-0.074513,1.113690,9.436,173.476,30.910
image_000046_20250813_194705_890.jpg,23,8.982340,8.966471,0.006321,0.072146,1.109144,-7.049,-158.732,-5.014
image_000046_20250813_194705_890.jpg,40,16.333082,16.299120,-0.215898,-0.323951,1.911552,7.602,178.433,3.433
image_000046_20250813_194705_890.jpg,203,7.978289,7.837181,0.127168,0.080254,0.664520,-11.523,-153.843,20.958
image_000046_20250813_194705_890.jpg,62,6.140054,5.928050,0.139357,-0.073172,1.069973,-155.872,7.007,-1.472
image_000025_20250813_194644_442.jpg,124,3.024765,2.967011,-0.129438,0.150331,0.751639,104.547,-135.920,-19.090
image_000025_20250813_194644_442.jpg,98,8.821298,8.136753,-0.210433,-0.006366,0.776960,-23.870,-144.808,-20.402
image_000025_20250813_194644_442.jpg,23,1.549496,1.434199,-0.017112,0.062700,0.748058,-22.403,-160.728,-10.869
image_000025_20250813_194644_442.jpg,203,3.088783,3.053790,0.134050,0.075073,0.723867,-21.541,-159.290,-9.739
image_000025_20250813_194644_442.jpg,40,3.745866,3.656059,-0.139691,-0.102945,0.736568,-26.910,-165.696,-37.834
image_000025_20250813_194644_442.jpg,62,0.637421,0.618745,0.071207,-0.069403,0.791699,-177.324,26.145,2.090
image_000036_20250813_194655_650.jpg,124,3.689838,2.742475,-0.077967,0.126519,0.681399,126.673,-122.897,-29.515
image_000036_20250813_194655_650.jpg,203,12.266630,12.223112,0.300555,0.217072,1.080797,3.875,-158.666,-18.370
image_000036_20250813_194655_650.jpg,23,20.526531,20.514957,0.128634,0.196521,1.723865,2.265,-160.920,-22.664
image_000036_20250813_194655_650.jpg,98,10.448664,10.429775,-0.155348,-0.061511,1.040911,-3.514,163.091,2.585
image_000036_20250813_194655_650.jpg,40,31.261429,31.256180,-0.433662,-2.970796,18.144446,0.930,-160.010,-24.438
image_000036_20250813_194655_650.jpg,62,19.400034,19.373329,0.466814,-0.043056,1.968329,-176.227,-0.156,31.067
image_000005_20250813_194624_127.jpg,40,0.788472,0.779139,-0.123394,-0.101069,0.742505,27.386,176.039,3.263
image_000005_20250813_194624_127.jpg,98,3.569730,3.446806,-0.184944,0.004147,0.754916,-24.751,-172.026,21.947
image_000005_20250813_194624_127.jpg,124,6.988951,6.849035,-0.083478,0.132571,0.624286,99.309,-133.087,33.259
image_000005_20250813_194624_127.jpg,62,0.521080,0.511612,0.097395,-0.064562,0.749678,-177.228,26.585,2.753
image_000005_20250813_194624_127.jpg,23,1.531952,1.409166,0.010622,0.068819,0.738265,-23.803,-160.836,-11.323
image_000005_20250813_194624_127.jpg,203,3.347654,3.309226,0.179007,0.087019,0.804830,23.026,171.232,24.881
image_000003_20250813_194622_124.jpg,124,0.998893,0.980790,-0.099404,0.159853,0.726308,120.437,-132.650,6.226
image_000003_20250813_194622_124.jpg,98,11.361135,11.354788,-0.227080,-0.005672,1.144238,8.722,178.127,0.535
image_000003_20250813_194622_124.jpg,23,5.993715,5.904645,0.028227,0.119174,0.892262,-6.163,-158.694,21.125
image_000003_20250813_194622_124.jpg,40,9.789508,9.570423,-0.089549,-0.121306,0.983362,-8.742,-157.893,20.544
image_000003_20250813_194622_124.jpg,203,0.994664,0.839617,0.186267,0.153141,0.799526,-9.607,-175.144,5.514
image_000003_20250813_194622_124.jpg,62,13.710874,13.687912,0.233309,-0.024022,1.309704,-161.140,5.212,-0.886
image_000051_20250813_194711_026.jpg,40,21.477049,21.470528,-0.122910,-0.337998,1.826791,-7.325,-176.736,23.416
image_000051_20250813_194711_026.jpg,98,8.896027,8.876893,-0.169724,-0.064195,0.967312,-10.871,-162.468,-7.303
image_000051_20250813_194711_026.jpg,62,18.174120,18.146763,0.368048,-0.141917,1.819635,159.975,-7.908,-32.333
image_000051_20250813_194711_026.jpg,124,3.854847,3.765183,-0.092029,0.115053,0.827493,111.689,-120.853,-24.348
image_000051_20250813_194711_026.jpg,23,11.626810,11.607603,0.066626,0.084472,1.343299,-7.397,-172.921,32.983
image_000051_20250813_194711_026.jpg,203,25.713095,25.673950,2.128904,1.028919,9.079944,-5.387,-152.525,27.959
image_000029_20250813_194648_478.jpg,124,6.360176,5.676764,-0.097638,0.149113,0.617166,117.152,-124.224,-32.473
image_000029_20250813_194648_478.jpg,203,3.358694,3.319395,0.172063,0.127295,0.608266,-12.624,-173.646,6.894
image_000029_20250813_194648_478.jpg,23,5.596030,5.592242,0.032102,0.102441,0.742571,-9.025,-178.878,1.859
image_000029_20250813_194648_478.jpg,98,14.058967,14.048092,-0.222073,-0.023983,0.990630,-7.366,-167.904,-3.402
image_000029_20250813_194648_478.jpg,40,18.060673,18.057156,-0.134317,-0.208597,1.345273,7.894,178.863,2.941
image_000029_20250813_194648_478.jpg,62,11.664711,11.609221,0.210783,-0.035016,1.013004,-179.492,9.769,4.235
image_000002_20250813_194621_123.jpg,124,0.981277,0.963864,-0.107800,0.154741,0.729387,124.718,-128.813,6.189
image_000002_20250813_194621_123.jpg,203,19.237719,19.237701,0.418425,0.392585,1.843241,-2.744,-175.240,6.072
image_000002_20250813_194621_123.jpg,40,14.608109,14.595922,-0.099572,-0.167671,1.295049,-4.837,-162.345,-3.444
image_000002_20250813_194621_123.jpg,98,28.122196,28.118258,-0.990780,-0.091035,5.153677,-0.215,177.193,-27.194
image_000002_20250813_194621_123.jpg,23,7.603248,7.526419,0.025702,0.131021,0.944314,4.510,162.450,-26.588
image_000002_20250813_194621_123.jpg,62,26.907282,26.907270,0.816449,-0.015259,4.360445,-179.844,1.941,3.638
image_000033_20250813_194652_579.jpg,124,6.344202,6.201962,-0.091632,0.104863,0.663457,121.694,-101.205,-38.258
image_000033_20250813_194652_579.jpg,98,5.403450,5.059118,-0.112676,-0.068253,0.792634,11.880,-157.185,-19.055
image_000033_20250813_194652_579.jpg,23,5.306585,5.166623,0.041518,0.094343,0.831775,12.454,-155.831,-20.107
image_000033_20250813_194652_579.jpg,203,22.493385,22.455667,0.622580,0.613807,2.744324,7.787,-174.868,6.746
image_000033_20250813_194652_579.jpg,40,3.892916,3.742591,-0.009372,-0.133705,0.820918,12.065,-153.452,-21.048
image_000033_20250813_194652_579.jpg,62,7.936590,7.458842,0.136610,0.006294,0.647515,168.282,9.671,-54.126
image_000006_20250813_194625_159.jpg,40,7.676289,6.194521,-0.088598,-0.111763,0.702152,-16.225,-156.317,29.897
image_000006_20250813_194625_159.jpg,98,17.989834,17.914660,-0.305868,-0.033087,1.331657,11.954,164.386,-47.956
image_000006_20250813_194625_159.jpg,62,8.628421,8.450184,0.168604,-0.068051,0.946276,163.582,-12.183,-9.446
image_000006_20250813_194625_159.jpg,23,5.342866,5.314918,0.024062,0.078836,0.915753,-14.093,-171.573,29.047
image_000006_20250813_194625_159.jpg,124,6.094068,5.961626,-0.094032,0.122247,0.691313,97.379,-111.586,24.746
image_000006_20250813_194625_159.jpg,203,7.976062,7.874725,0.160829,0.085961,0.706349,18.004,163.458,-56.237
image_000035_20250813_194654_615.jpg,124,4.983158,4.781075,-0.081943,0.114502,0.676788,116.525,-102.801,-22.741
image_000035_20250813_194654_615.jpg,98,5.776490,5.602560,-0.116124,-0.066399,0.822412,10.957,-163.611,1.965
image_000035_20250813_194654_615.jpg,23,11.117132,11.065415,0.063763,0.124360,1.103408,7.699,-145.824,2.552
image_000035_20250813_194654_615.jpg,40,11.908141,11.832008,-0.020096,-0.201256,1.213747,8.483,-153.674,-24.282
image_000035_20250813_194654_615.jpg,203,21.053391,21.033201,0.650797,0.600319,2.880289,5.642,-156.302,4.220
image_000035_20250813_194654_615.jpg,62,4.200156,4.134442,0.188908,-0.000549,0.940017,-154.191,-9.156,37.702
image_000049_20250813_194708_990.jpg,124,3.974284,3.439331,-0.099085,0.076230,0.771216,-116.254,126.201,43.288
image_000049_20250813_194708_990.jpg,23,11.772279,11.766026,0.038984,0.038532,1.428699,-7.721,-179.204,0.199
image_000049_20250813_194708_990.jpg,203,4.803213,4.582080,0.156618,0.063130,0.739903,-10.487,-153.935,21.886
image_000049_20250813_194708_990.jpg,98,12.118894,12.108453,-0.243062,-0.136093,1.385907,-6.521,-156.555,-4.454
image_000049_20250813_194708_990.jpg,62,14.513850,14.442981,0.296446,-0.184787,1.914594,-154.478,3.675,0.000
image_000049_20250813_194708_990.jpg,40,10.044152,10.014765,-0.104908,-0.256772,1.340577,-8.430,-154.395,-6.956
image_000028_20250813_194647_474.jpg,124,2.479555,2.437571,-0.125762,0.163994,0.652555,113.843,-128.389,-8.072
image_000028_20250813_194647_474.jpg,203,3.286259,3.235744,0.157922,0.137995,0.685920,-11.872,-177.061,-15.923
image_000028_20250813_194647_474.jpg,98,7.705645,7.685789,-0.216722,-0.001411,0.803637,-11.791,-167.863,-5.505
image_000028_20250813_194647_474.jpg,23,2.556647,2.526935,-0.002998,0.102159,0.710343,-12.953,-179.337,1.915
image_000028_20250813_194647_474.jpg,40,8.271178,8.268893,-0.135835,-0.121077,0.870807,12.189,177.839,3.301
image_000028_20250813_194647_474.jpg,62,7.771679,7.711605,0.130891,-0.029102,0.848837,-164.807,10.110,-1.899
image_000027_20250813_194646_443.jpg,40,5.992759,5.907460,-0.149436,-0.106797,0.812824,-18.029,-174.956,20.997
image_000027_20250813_194646_443.jpg,98,5.863395,5.176805,-0.213901,0.003853,0.769931,-17.017,-159.524,12.800
image_000027_20250813_194646_443.jpg,124,3.316895,3.282569,-0.138607,0.168431,0.746190,108.950,-130.935,-15.716
image_000027_20250813_194646_443.jpg,203,1.374789,1.364486,0.140230,0.115885,0.742238,-18.784,-175.818,3.752
image_000027_20250813_194646_443.jpg,23,0.385768,0.383343,-0.017833,0.088848,0.745327,-19.399,-178.919,1.522
image_000027_20250813_194646_443.jpg,62,1.668520,1.635013,0.086669,-0.041792,0.780126,-178.511,18.434,2.226
image_000001_20250813_194620_091.jpg,203,6.920951,6.710010,0.158908,0.132510,0.740549,7.213,149.192,-5.588
image_000001_20250813_194620_091.jpg,124,4.295310,3.164846,-0.123339,0.130614,0.732737,-120.387,127.347,32.363
image_000001_20250813_194620_091.jpg,40,32.132324,32.130127,-1.830830,-3.176368,18.546439,0.895,162.555,1.052
image_000001_20250813_194620_091.jpg,62,20.638224,20.612743,0.313110,-0.079818,1.812715,-161.287,0.016,-23.529
image_000001_20250813_194620_091.jpg,23,20.214363,20.203859,0.020234,0.185490,1.809970,-1.421,-160.927,22.817
image_000001_20250813_194620_091.jpg,98,14.257126,14.247705,-0.261500,-0.070554,1.226184,-5.015,-163.542,-3.265
image_000021_20250813_194640_403.jpg,40,37.430450,37.427948,-0.098020,-4.765643,25.175485,-1.324,-178.242,18.343
image_000021_20250813_194640_403.jpg,98,36.457233,36.454872,-3.647013,-1.631493,26.947201,2.453,178.761,-20.667
image_000021_20250813_194640_403.jpg,62,17.736795,17.586990,0.365931,-0.064332,1.299774,151.449,-5.097,-7.242
image_000021_20250813_194640_403.jpg,124,3.893669,3.025869,-0.056560,0.126751,0.693423,110.012,-111.204,-0.021
image_000021_20250813_194640_403.jpg,23,25.683308,25.661758,0.328467,0.312671,3.110471,-0.781,-162.113,1.377
image_000021_20250813_194640_403.jpg,203,10.851861,10.379332,0.346573,0.192446,1.144500,-4.401,-170.816,29.342
image_000026_20250813_194645_443.jpg,40,4.317715,4.168920,-0.145360,-0.106203,0.735908,-23.813,-174.280,17.943
image_000026_20250813_194645_443.jpg,98,4.181925,3.985378,-0.214699,-0.001309,0.756404,-23.199,-174.575,20.547
image_000026_20250813_194645_443.jpg,62,0.816821,0.787165,0.080061,-0.060456,0.745377,-177.830,21.894,2.334
image_000026_20250813_194645_443.jpg,124,3.667958,3.633145,-0.136478,0.162743,0.782894,104.267,-136.386,-21.591
image_000026_20250813_194645_443.jpg,23,0.844641,0.844107,-0.015819,0.072891,0.753649,-23.846,-178.280,1.140
image_000026_20250813_194645_443.jpg,203,1.116317,1.102231,0.147696,0.092528,0.774928,-21.792,-175.653,3.017
image_000010_20250813_194629_195.jpg,124,5.469725,5.250491,-0.047008,0.112722,0.626088,96.363,-99.272,71.130
image_000010_20250813_194629_195.jpg,203,6.565553,6.318431,0.217404,0.158933,0.843251,8.720,160.089,15.549
image_000010_20250813_194629_195.jpg,23,10.623864,10.618704,0.044515,0.069565,0.569826,-1.628,147.144,-97.931
image_000010_20250813_194629_195.jpg,98,9.129879,9.109718,-0.087336,-0.002197,0.764791,4.444,143.788,-99.506
image_000010_20250813_194629_195.jpg,62,3.044151,3.000841,0.182760,0.018872,0.926082,-142.506,1.447,37.388
image_000010_20250813_194629_195.jpg,40,5.095992,5.067715,-0.019115,-0.065468,0.882961,1.648,157.595,-79.991
image_000022_20250813_194641_407.jpg,124,3.290473,3.193804,-0.142136,0.129545,0.708932,116.684,-121.561,-11.585
image_000022_20250813_194641_407.jpg,98,9.156352,8.539194,-0.205754,-0.040412,0.817586,-10.920,-161.486,-47.146
image_000022_20250813_194641_407.jpg,23,13.812348,13.755213,-0.027365,0.114806,1.177400,7.453,160.179,20.624
image_000022_20250813_194641_407.jpg,203,4.462207,4.317607,0.122732,0.110392,0.671282,-10.712,-172.397,28.454
image_000022_20250813_194641_407.jpg,40,21.749886,21.749865,-0.312572,-0.366155,2.257648,5.832,178.250,3.634
image_000022_20250813_194641_407.jpg,62,15.044873,15.035965,0.187827,-0.071890,1.448928,-174.383,7.694,29.610
image_000000_20250813_194619_056.jpg,203,7.253424,7.236172,0.188624,0.152971,0.860482,4.412,167.363,-6.223
image_000000_20250813_194619_056.jpg,62,24.686666,24.673229,0.424146,-0.121051,2.395756,-162.332,-0.071,-21.915
image_000000_20250813_194619_056.jpg,40,22.063683,22.035868,-0.187507,-0.342690,1.893050,-3.717,-161.630,20.871
image_000000_20250813_194619_056.jpg,124,3.962868,3.694223,-0.121764,0.121651,0.705222,112.367,-109.138,3.090
image_000000_20250813_194619_056.jpg,23,29.846218,29.843464,0.055524,0.573659,5.955201,2.225,178.092,26.022
image_000000_20250813_194619_056.jpg,98,25.199362,25.199284,-0.633921,-0.192084,2.918210,1.985,177.772,2.113
image_000017_20250813_194636_335.jpg,124,6.849717,6.141554,-0.062094,0.122369,0.689708,-113.040,113.338,54.595
image_000017_20250813_194636_335.jpg,98,10.981141,10.946184,-0.167483,-0.053895,1.250949,3.559,-173.081,-33.672
image_000017_20250813_194636_335.jpg,23,27.050709,26.927036,0.753696,1.264663,10.460828,1.178,-156.820,-4.324
image_000017_20250813_194636_335.jpg,203,15.731114,15.692738,0.410661,0.337041,1.663037,1.328,-148.882,-34.956
image_000017_20250813_194636_335.jpg,40,19.924965,19.863173,-0.093463,-0.369186,3.115512,2.169,-140.030,-52.749
image_000017_20250813_194636_335.jpg,62,12.492448,12.104797,0.354231,0.030625,1.866500,-167.802,0.525,43.762
image_000018_20250813_194637_371.jpg,124,10.816736,10.648407,-0.035342,0.128218,0.663034,-105.425,94.239,64.179
image_000018_20250813_194637_371.jpg,203,15.926010,15.494930,0.542888,0.534842,2.040195,2.572,-150.699,-5.053
image_000018_20250813_194637_371.jpg,23,5.594756,5.507922,0.093602,0.148791,0.916017,9.969,-142.953,-34.280
image_000018_20250813_194637_371.jpg,98,5.251168,5.220902,-0.067873,-0.007275,0.820434,12.465,-153.302,1.063
image_000018_20250813_194637_371.jpg,40,2.436950,2.191433,0.013948,-0.056949,0.908944,13.397,-157.567,-44.572
