Pose Estimation Results
Timestamp,2025-08-13 21:44:29
Global RMSE (pixels),0.238772
Global Mean Error (pixels),0.207755
Total Markers,318

Filename,Marker_ID,RMSE,Mean_Error,X_Position,Y_Position,Z_Position,Rotation_X,Rotation_Y,Rotation_Z
image_000046_20250813_194705_890.jpg,40,0.185097,0.184768,-0.091583,-0.137820,0.812494,-11.202,-191.453,20.912
image_000046_20250813_194705_890.jpg,203,0.369181,0.368402,0.155302,0.097713,0.812581,8.861,162.810,-16.991
image_000046_20250813_194705_890.jpg,62,0.192535,0.191983,0.110115,-0.057574,0.844049,165.695,-9.340,17.410
image_000025_20250813_194644_442.jpg,124,0.159546,0.157126,-0.128314,0.148851,0.744157,-108.985,144.405,-7.603
image_000025_20250813_194644_442.jpg,98,0.362687,0.360508,-0.205734,-0.006053,0.758221,26.067,172.200,-14.035
image_000025_20250813_194644_442.jpg,23,0.113617,0.111604,-0.017418,0.063361,0.756340,23.891,167.609,-16.322
image_000025_20250813_194644_442.jpg,203,0.181127,0.179811,0.141946,0.079612,0.767533,24.240,171.249,-12.133
image_000025_20250813_194644_442.jpg,40,0.295750,0.293694,-0.146253,-0.107480,0.771296,25.022,171.319,-8.535
image_000025_20250813_194644_442.jpg,62,0.117714,0.116987,0.070237,-0.068598,0.781041,167.927,-24.061,3.052
image_000036_20250813_194655_650.jpg,124,0.078270,0.074925,-0.078131,0.126651,0.682358,-129.370,126.586,-29.594
image_000036_20250813_194655_650.jpg,203,0.263516,0.262531,0.201190,0.145577,0.724355,-0.717,173.829,-11.436
image_000036_20250813_194655_650.jpg,23,0.214335,0.211188,0.053103,0.081516,0.714193,-1.057,173.519,-15.019
image_000036_20250813_194655_650.jpg,98,0.284486,0.281198,-0.106454,-0.042326,0.715214,2.557,-180.032,9.722
image_000036_20250813_194655_650.jpg,40,0.243798,0.242601,-0.017774,-0.120125,0.734533,-2.960,174.368,-12.959
image_000036_20250813_194655_650.jpg,62,0.233233,0.232322,0.177460,-0.016511,0.749170,171.009,1.910,10.485
image_000005_20250813_194624_127.jpg,40,0.119170,0.116660,-0.120689,-0.098774,0.726487,-26.923,-177.509,-8.987
image_000005_20250813_194624_127.jpg,98,0.113904,0.112697,-0.177968,0.003897,0.726139,26.609,176.620,12.017
